"Início dos relatórios","Término dos relatórios","Nome da campanha",Alcance,Frequência,Impressões,"Cliques no link","CTR (taxa de cliques no link)","CPM (custo por 1.000 impressões) (BRL)","CPC (custo por clique no link) (BRL)",Resultados,"Indicador de resultados","Custo por resultados",custom_derived_metrics:10226754541960158,custom_derived_metrics:2934961660156456,"Valor gasto (BRL)"
2021-08-25,2021-08-25,2021_brand_topo_sazonal_mkt-places-delivery_sabores-veganos_rec_impressions_supporto,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Topo_Reconhecimento_DiadasMaes_01/05/2021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,2021_perf_fundo_mkt-places-casa_aon_rappi-turbo_conv_lead_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Teste1_Topo_Reconhecimento_PE_042021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,2021_brand_topo_sazonal_mkt-places-delivery_cremino-em-dobro_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Teste1_Fundo_Conv_CE_042021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,2021_brand_topo_mkt-places-delivery_sazonal_dia-das-crianças_rec_impressions_interesses_tipo-m,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Vegano_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,conv_lp_semana_do_gelato,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Delivery_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,rec_topo_int_regioes_casquinha,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Delivery_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,rec_topo_int_regioes_principale_leva_junto_uma_viagem,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Vegano_Meio_Conv_curtidores_032021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,"rec_topo_int_regioes_principale_leva_junto_uma_viagem - errada",474028,1,474028,180,0.037972,1.520606,4.0045,474028,reach,1.5206063776823,0.02222222,180.2025,720.81
2021-08-25,2021-08-25,Vegano_Meio_Conv_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,trafego_delivery_clique_rappi,23765,1.084494,25773,287,1.113568,5.849532,0.525296,287,actions:link_click,0.52529616724739,0.00348432,150.76,150.76
2021-08-25,2021-08-25,Vegano_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,conversão_site_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Vegano_Topo_Trafego_LP_032021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,conversão_rappi_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Vegano_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,traf_site_meio_lal,59292,1.093486,64835,1077,1.66114,5.977481,0.359842,928,actions:landing_page_view,0.41761853448276,0,,387.55
2021-08-25,2021-08-25,Vegano_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,delivery_fundo_conv_RMKT_rappi,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Delivery_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,delivery_meio_conv_LAL_rappi,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,2021_perf_meio_aon_mkt-places-delivery_x_conv_lead_x,49372,1.072896,52971,276,0.52104,10.038323,1.926594,71,actions:offsite_conversion.fb_pixel_purchase,7.4892957746479,0.25724638,8.44031746,531.74
2021-08-25,2021-08-25,delivery_fundo_conv_RMKT_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,delivery_meio_conv_LAL_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Delivery_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,delivery_meio_conv_LAL_teste,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,18224,1.091583,19893,214,1.075755,9.095662,0.845514,,,,0,,180.94
2021-08-25,2021-08-25,principale_dolce_far_niente_topo,702286,1.020225,716490,695,0.097001,1.279376,1.318935,42700,estimated_ad_recallers,0.021467447306792,0.00143885,916.66,916.66
2021-08-25,2021-08-25,2021_geral_topo_aon_x_impulsionamento_engaj_engaj_tipo-p,81546,1.003654,81844,159,0.194272,5.630468,2.898239,,,,0,,460.82
2021-08-25,2021-08-25,speciali_sabores_conv_RMKT_e_LAL,0,0,0,,,0,,4,actions:offsite_conversion.fb_pixel_purchase,0,,,0
2021-08-25,2021-08-25,rac_trafego_topo_lal_Interesses_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,supporto_ações_trafego_estabelecimento,0,0,0,,,0,,0,impressions,,,,0
2021-08-25,2021-08-25,rac_alcance_topo_amplo_saboresVerao_fevereiro-2021,0,0,0,,,0,,0,reach,,,,0
2021-08-25,2021-08-25,Impulsionamento_Topo_reconhecimento_IGTV_062021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,rac_trafego_meio_rmkt_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,specialiSabores_conv_26052021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,principale_junino_fundo_24052021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,principale_junino_Meio_LAL_24/05/2021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,2021_perf_meio_aon_mkt-places-casa_rappi-turbo_traf_clicks_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,principale_junino_topo_24052021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,2021_brand_topo_sazonal_mkt-places-delivery_sabores-veganos_rec_impressions_supporto,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Topo_Reconhecimento_DiadasMaes_01/05/2021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,2021_perf_fundo_mkt-places-casa_aon_rappi-turbo_conv_lead_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Teste1_Topo_Reconhecimento_PE_042021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,2021_brand_topo_sazonal_mkt-places-delivery_cremino-em-dobro_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Teste1_Fundo_Conv_CE_042021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,2021_brand_topo_mkt-places-delivery_sazonal_dia-das-crianças_rec_impressions_interesses_tipo-m,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Vegano_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,conv_lp_semana_do_gelato,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Delivery_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,rec_topo_int_regioes_casquinha,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Delivery_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,rec_topo_int_regioes_principale_leva_junto_uma_viagem,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Vegano_Meio_Conv_curtidores_032021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,"rec_topo_int_regioes_principale_leva_junto_uma_viagem - errada",636381,1.017703,647647,271,0.041844,1.337889,3.197343,636381,reach,1.3615742770447,0.01476015,216.62,866.48
2021-08-24,2021-08-24,Vegano_Meio_Conv_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,trafego_delivery_clique_rappi,38834,1.114333,43274,390,0.901234,5.076489,0.563282,390,actions:link_click,0.56328205128205,0.0025641,219.68,219.68
2021-08-24,2021-08-24,Vegano_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,conversão_site_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Vegano_Topo_Trafego_LP_032021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,conversão_rappi_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Vegano_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,traf_site_meio_lal,97882,1.193754,116847,1966,1.682542,5.70986,0.339359,1657,actions:landing_page_view,0.40264333132167,0,,667.18
2021-08-24,2021-08-24,Vegano_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,delivery_fundo_conv_RMKT_rappi,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Delivery_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,delivery_meio_conv_LAL_rappi,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,2021_perf_meio_aon_mkt-places-delivery_x_conv_lead_x,71004,1.081404,76784,371,0.483174,8.388076,1.736038,80,actions:offsite_conversion.fb_pixel_purchase,8.050875,0.21563342,8.82287671,644.07
2021-08-24,2021-08-24,delivery_fundo_conv_RMKT_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,delivery_meio_conv_LAL_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Delivery_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,delivery_meio_conv_LAL_teste,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,27373,1.197421,32777,343,1.046466,9.531684,0.910845,,,,0,,312.42
2021-08-24,2021-08-24,principale_dolce_far_niente_topo,724435,1.022263,740563,617,0.083315,1.164884,1.398169,43600,estimated_ad_recallers,0.019786009174312,0,,862.67
2021-08-24,2021-08-24,2021_geral_topo_aon_x_impulsionamento_engaj_engaj_tipo-p,76556,1.053765,80672,150,0.185938,5.279031,2.839133,,,,0,,425.87
2021-08-24,2021-08-24,speciali_sabores_conv_RMKT_e_LAL,0,0,0,,,0,,3,actions:offsite_conversion.fb_pixel_purchase,0,,0,0
2021-08-24,2021-08-24,rac_trafego_topo_lal_Interesses_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,supporto_ações_trafego_estabelecimento,0,0,0,,,0,,0,impressions,,,,0
2021-08-24,2021-08-24,rac_alcance_topo_amplo_saboresVerao_fevereiro-2021,0,0,0,,,0,,0,reach,,,,0
2021-08-24,2021-08-24,Impulsionamento_Topo_reconhecimento_IGTV_062021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,rac_trafego_meio_rmkt_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,specialiSabores_conv_26052021,0,0,0,,,0,,,,,,,0
2021-08-24,2021-08-24,principale_junino_fundo_24052021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,principale_junino_Meio_LAL_24/05/2021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,2021_perf_meio_aon_mkt-places-casa_rappi-turbo_traf_clicks_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,principale_junino_topo_24052021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,2021_brand_topo_sazonal_mkt-places-delivery_sabores-veganos_rec_impressions_supporto,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Topo_Reconhecimento_DiadasMaes_01/05/2021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,2021_perf_fundo_mkt-places-casa_aon_rappi-turbo_conv_lead_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Teste1_Topo_Reconhecimento_PE_042021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,2021_brand_topo_sazonal_mkt-places-delivery_cremino-em-dobro_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Teste1_Fundo_Conv_CE_042021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,2021_brand_topo_mkt-places-delivery_sazonal_dia-das-crianças_rec_impressions_interesses_tipo-m,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Vegano_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,conv_lp_semana_do_gelato,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Delivery_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,rec_topo_int_regioes_casquinha,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Delivery_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,rec_topo_int_regioes_principale_leva_junto_uma_viagem,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Vegano_Meio_Conv_curtidores_032021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,"rec_topo_int_regioes_principale_leva_junto_uma_viagem - errada",543834,1.007122,547707,198,0.036151,1.275098,3.527172,543834,reach,1.2841786280372,0.02020202,99.76857143,698.38
2021-08-23,2021-08-23,Vegano_Meio_Conv_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,trafego_delivery_clique_rappi,32527,1.081747,35186,367,1.043028,6.074859,0.582425,367,actions:link_click,0.58242506811989,0,,213.75
2021-08-23,2021-08-23,Vegano_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,conversão_site_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Vegano_Topo_Trafego_LP_032021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,conversão_rappi_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Vegano_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,traf_site_meio_lal,62522,1.114664,69691,1456,2.089222,5.908797,0.282823,1121,actions:landing_page_view,0.36734165923283,0,68.63166667,411.79
2021-08-23,2021-08-23,Vegano_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,delivery_fundo_conv_RMKT_rappi,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Delivery_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,delivery_meio_conv_LAL_rappi,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,2021_perf_meio_aon_mkt-places-delivery_x_conv_lead_x,45162,1.054293,47614,228,0.478851,7.767253,1.622061,42,actions:offsite_conversion.fb_pixel_purchase,8.8054761904762,0.18421053,8.40522727,369.83
2021-08-23,2021-08-23,delivery_fundo_conv_RMKT_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,delivery_meio_conv_LAL_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Delivery_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,delivery_meio_conv_LAL_teste,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,20486,1.108464,22708,211,0.929188,9.491809,1.021517,,,,0,,215.54
2021-08-23,2021-08-23,principale_dolce_far_niente_topo,641984,1.013112,650402,511,0.078567,1.03928,1.322798,37700,estimated_ad_recallers,0.017929708222812,0,675.95,675.95
2021-08-23,2021-08-23,2021_geral_topo_aon_x_impulsionamento_engaj_engaj_tipo-p,58284,1.044678,60888,93,0.152739,6.113684,4.002688,,,,0,,372.25
2021-08-23,2021-08-23,speciali_sabores_conv_RMKT_e_LAL,60541,1.090286,66007,463,0.701441,11.038678,1.573715,79,actions:offsite_conversion.fb_pixel_purchase,9.223164556962,0.17062635,6.87386792,728.63
2021-08-23,2021-08-23,rac_trafego_topo_lal_Interesses_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,supporto_ações_trafego_estabelecimento,0,0,0,,,0,,0,impressions,,,,0
2021-08-23,2021-08-23,rac_alcance_topo_amplo_saboresVerao_fevereiro-2021,0,0,0,,,0,,0,reach,,,,0
2021-08-23,2021-08-23,Impulsionamento_Topo_reconhecimento_IGTV_062021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,rac_trafego_meio_rmkt_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,specialiSabores_conv_26052021,0,0,0,,,0,,,,,,,0
2021-08-23,2021-08-23,principale_junino_fundo_24052021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,principale_junino_Meio_LAL_24/05/2021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,2021_perf_meio_aon_mkt-places-casa_rappi-turbo_traf_clicks_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,principale_junino_topo_24052021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,2021_brand_topo_sazonal_mkt-places-delivery_sabores-veganos_rec_impressions_supporto,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Topo_Reconhecimento_DiadasMaes_01/05/2021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,2021_perf_fundo_mkt-places-casa_aon_rappi-turbo_conv_lead_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Teste1_Topo_Reconhecimento_PE_042021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,2021_brand_topo_sazonal_mkt-places-delivery_cremino-em-dobro_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Teste1_Fundo_Conv_CE_042021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,2021_brand_topo_mkt-places-delivery_sazonal_dia-das-crianças_rec_impressions_interesses_tipo-m,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Vegano_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,conv_lp_semana_do_gelato,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Delivery_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,rec_topo_int_regioes_casquinha,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Delivery_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,rec_topo_int_regioes_principale_leva_junto_uma_viagem,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Vegano_Meio_Conv_curtidores_032021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,"rec_topo_int_regioes_principale_leva_junto_uma_viagem - errada",737604,1.015239,748844,330,0.044068,1.219506,2.767333,737604,reach,1.2380898151312,0.02424242,57.07625,913.22
2021-08-22,2021-08-22,Vegano_Meio_Conv_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,trafego_delivery_clique_rappi,71848,1.193464,85748,869,1.013435,5.976116,0.589689,869,actions:link_click,0.58968929804373,0.00115075,256.22,512.44
2021-08-22,2021-08-22,Vegano_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,conversão_site_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Vegano_Topo_Trafego_LP_032021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,conversão_rappi_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Vegano_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,traf_site_meio_lal,77950,1.152046,89802,1421,1.58237,5.614908,0.354842,1282,actions:landing_page_view,0.3933151326053,0,,504.23
2021-08-22,2021-08-22,Vegano_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,delivery_fundo_conv_RMKT_rappi,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Delivery_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,delivery_meio_conv_LAL_rappi,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,2021_perf_meio_aon_mkt-places-delivery_x_conv_lead_x,140217,1.074998,150733,829,0.549979,8.72848,1.587057,132,actions:offsite_conversion.fb_pixel_purchase,9.967196969697,0.15922799,4.55249135,1315.67
2021-08-22,2021-08-22,delivery_fundo_conv_RMKT_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,delivery_meio_conv_LAL_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Delivery_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,delivery_meio_conv_LAL_teste,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-08-22,2021-08-22,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,59709,1.152858,68836,716,1.040153,10.089779,0.970028,,,,0,,694.54
2021-08-22,2021-08-22,principale_dolce_far_niente_topo,718664,1.004077,721594,605,0.083842,0.996849,1.188959,33600,estimated_ad_recallers,0.021408333333333,0.00330579,51.38,719.32
